start_date,Time,temperature,wind,precipi_
2018-12-16,12:56 PM,56 F,12 mph,0.0 in
2018-12-16,1:56 PM,55 F,6 mph,0.0 in
2018-12-16,2:56 PM,52 F,13 mph,0.2 in
2018-12-16,3:56 PM,54 F,5 mph,0.0 in
2018-12-16,4:56 PM,52 F,0 mph,0.0 in
2018-12-17,5:56 PM,53 F,5 mph,0.0 in
2018-12-17,6:56 PM,52 F,6 mph,0.0 in
2018-12-17,7:56 PM,54 F,7 mph,0.0 in
2018-12-17,8:56 PM,54 F,8 mph,0.0 in
2018-12-17,9:56 PM,52 F,7 mph,0.0 in
2018-12-17,10:56 PM,50 F,3 mph,0.0 in
2018-12-17,11:56 PM,50 F,0 mph,0.0 in
2018-12-17,12:56 AM,50 F,0 mph,0.0 in
2018-12-17,1:56 AM,54 F,3 mph,0.0 in
2018-12-17,2:56 AM,55 F,5 mph,0.0 in
2018-12-17,3:56 AM,56 F,5 mph,0.0 in
2018-12-17,4:56 AM,56 F,7 mph,0.0 in
2018-12-17,5:56 AM,56 F,5 mph,0.0 in
2018-12-17,6:56 AM,55 F,0 mph,0.0 in
2018-12-17,7:56 AM,59 F,7 mph,0.0 in
2018-12-17,8:56 AM,59 F,8 mph,0.0 in
2018-12-17,9:56 AM,56 F,9 mph,0.0 in
2018-12-17,10:56 AM,55 F,7 mph,0.0 in
2018-12-17,11:56 AM,56 F,6 mph,0.0 in
2018-12-17,12:56 PM,55 F,8 mph,0.0 in
2018-12-17,1:56 PM,55 F,5 mph,0.0 in
2018-12-17,2:56 PM,53 F,0 mph,0.0 in
2018-12-17,3:56 PM,51 F,5 mph,0.0 in
2018-12-17,4:56 PM,52 F,3 mph,0.0 in
2018-12-18,5:56 PM,52 F,0 mph,0.0 in
2018-12-18,6:56 PM,49 F,0 mph,0.0 in
2018-12-18,7:56 PM,49 F,0 mph,0.0 in
2018-12-18,8:56 PM,47 F,0 mph,0.0 in
2018-12-18,9:56 PM,49 F,3 mph,0.0 in
2018-12-18,10:56 PM,47 F,0 mph,0.0 in
2018-12-18,11:56 PM,47 F,0 mph,0.0 in
2018-12-18,12:56 AM,49 F,3 mph,0.0 in
2018-12-18,1:56 AM,50 F,3 mph,0.0 in
2018-12-18,2:56 AM,53 F,3 mph,0.0 in
2018-12-18,3:56 AM,53 F,5 mph,0.0 in
2018-12-18,4:56 AM,55 F,6 mph,0.0 in
2018-12-18,5:56 AM,55 F,5 mph,0.0 in
2018-12-18,6:56 AM,57 F,6 mph,0.0 in
2018-12-18,7:56 AM,59 F,5 mph,0.0 in
2018-12-18,8:56 AM,58 F,0 mph,0.0 in
2018-12-18,9:56 AM,56 F,0 mph,0.0 in
2018-12-18,10:56 AM,56 F,0 mph,0.0 in
2018-12-18,11:56 AM,55 F,0 mph,0.0 in
2018-12-18,12:56 PM,53 F,3 mph,0.0 in
2018-12-18,1:56 PM,53 F,0 mph,0.0 in
2018-12-18,2:56 PM,53 F,7 mph,0.0 in
2018-12-18,3:56 PM,53 F,5 mph,0.0 in
2018-12-18,4:56 PM,53 F,5 mph,0.0 in
2018-12-19,5:56 PM,54 F,6 mph,0.0 in
2018-12-19,6:56 PM,54 F,0 mph,0.0 in
2018-12-19,7:56 PM,53 F,0 mph,0.0 in
2018-12-19,8:56 PM,53 F,0 mph,0.0 in
2018-12-19,9:56 PM,54 F,0 mph,0.0 in
2018-12-19,10:56 PM,55 F,0 mph,0.0 in
2018-12-19,11:56 PM,55 F,0 mph,0.0 in
2018-12-19,12:56 AM,56 F,0 mph,0.0 in
2018-12-19,1:56 AM,55 F,0 mph,0.0 in
2018-12-19,2:56 AM,55 F,6 mph,0.0 in
2018-12-19,3:56 AM,56 F,6 mph,0.0 in
2018-12-19,4:56 AM,57 F,6 mph,0.0 in
2018-12-19,5:56 AM,58 F,8 mph,0.0 in
2018-12-19,6:56 AM,59 F,8 mph,0.0 in
2018-12-19,7:56 AM,58 F,8 mph,0.0 in
2018-12-19,8:56 AM,59 F,10 mph,0.0 in
2018-12-19,9:56 AM,58 F,7 mph,0.0 in
2018-12-19,10:56 AM,55 F,5 mph,0.0 in
2018-12-19,11:56 AM,56 F,0 mph,0.0 in
2018-12-19,12:56 PM,55 F,0 mph,0.0 in
2018-12-19,1:56 PM,55 F,0 mph,0.0 in
2018-12-19,2:56 PM,52 F,5 mph,0.0 in
2018-12-19,3:56 PM,51 F,3 mph,0.0 in
2018-12-19,4:56 PM,53 F,3 mph,0.0 in
2018-12-20,5:56 PM,53 F,6 mph,0.0 in
2018-12-20,6:56 PM,49 F,0 mph,0.0 in
2018-12-20,7:56 PM,47 F,0 mph,0.0 in
2018-12-20,8:56 PM,47 F,0 mph,0.0 in
2018-12-20,9:56 PM,49 F,0 mph,0.0 in
2018-12-20,10:56 PM,50 F,3 mph,0.0 in
2018-12-20,11:56 PM,50 F,5 mph,0.0 in
2018-12-20,12:56 AM,48 F,5 mph,0.0 in
2018-12-20,1:56 AM,48 F,5 mph,0.0 in
2018-12-20,2:56 AM,50 F,3 mph,0.0 in
2018-12-20,3:56 AM,50 F,5 mph,0.0 in
2018-12-20,4:56 AM,50 F,3 mph,0.0 in
2018-12-20,5:56 AM,52 F,0 mph,0.0 in
2018-12-20,6:56 AM,53 F,3 mph,0.0 in
2018-12-20,7:56 AM,52 F,0 mph,0.0 in
2018-12-20,8:56 AM,52 F,0 mph,0.0 in
2018-12-20,9:56 AM,52 F,0 mph,0.0 in
2018-12-20,10:56 AM,52 F,0 mph,0.0 in
2018-12-20,11:56 AM,52 F,6 mph,0.0 in
2018-12-20,12:56 PM,52 F,3 mph,0.0 in
2018-12-20,1:56 PM,52 F,5 mph,0.0 in
2018-12-20,2:56 PM,52 F,3 mph,0.0 in
