start_date,Time,temperature,wind,precipi_
2018-09-20,7:56 AM,85 F,12 mph,0.0 in
2018-09-20,8:56 AM,79 F,16 mph,0.0 in
2018-09-20,9:56 AM,82 F,14 mph,0.0 in
2018-09-20,10:56 AM,74 F,17 mph,0.0 in
2018-09-20,11:56 AM,67 F,13 mph,0.0 in
2018-09-20,12:56 PM,67 F,9 mph,0.0 in
2018-09-20,1:56 PM,66 F,9 mph,0.0 in
2018-09-20,2:56 PM,67 F,0 mph,0.0 in
2018-09-20,3:56 PM,64 F,5 mph,0.0 in
2018-09-20,4:56 PM,65 F,3 mph,0.0 in
2018-09-21,5:56 PM,65 F,3 mph,0.0 in
2018-09-21,6:56 PM,61 F,3 mph,0.0 in
2018-09-21,7:56 PM,58 F,5 mph,0.0 in
2018-09-21,8:56 PM,58 F,5 mph,0.0 in
2018-09-21,9:56 PM,60 F,0 mph,0.0 in
2018-09-21,10:56 PM,56 F,6 mph,0.0 in
2018-09-21,11:56 PM,59 F,3 mph,0.0 in
2018-09-21,12:56 AM,61 F,6 mph,0.0 in
2018-09-21,1:56 AM,66 F,0 mph,0.0 in
2018-09-21,2:56 AM,67 F,5 mph,0.0 in
2018-09-21,3:56 AM,70 F,5 mph,0.0 in
2018-09-21,4:56 AM,70 F,9 mph,0.0 in
2018-09-21,5:56 AM,72 F,9 mph,0.0 in
2018-09-21,6:56 AM,73 F,13 mph,0.0 in
2018-09-21,7:56 AM,69 F,17 mph,0.0 in
2018-09-21,8:56 AM,67 F,16 mph,0.0 in
2018-09-21,9:56 AM,64 F,18 mph,0.0 in
2018-09-21,10:56 AM,61 F,21 mph,0.0 in
2018-09-21,11:56 AM,58 F,18 mph,0.0 in
2018-09-21,12:56 PM,55 F,16 mph,0.0 in
2018-09-21,1:56 PM,56 F,18 mph,0.0 in
2018-09-21,2:56 PM,55 F,12 mph,0.0 in
2018-09-21,3:56 PM,55 F,6 mph,0.0 in
2018-09-21,4:56 PM,55 F,8 mph,0.0 in
2018-09-22,5:56 PM,52 F,13 mph,0.0 in
2018-09-22,6:56 PM,52 F,12 mph,0.0 in
2018-09-22,7:56 PM,53 F,13 mph,0.0 in
2018-09-22,8:56 PM,52 F,9 mph,0.0 in
2018-09-22,9:56 PM,52 F,7 mph,0.0 in
2018-09-22,10:56 PM,52 F,3 mph,0.0 in
2018-09-22,11:56 PM,55 F,0 mph,0.0 in
2018-09-22,12:56 AM,56 F,0 mph,0.0 in
2018-09-22,1:56 AM,56 F,3 mph,0.0 in
2018-09-22,2:56 AM,58 F,5 mph,0.0 in
2018-09-22,3:56 AM,59 F,7 mph,0.0 in
2018-09-22,4:56 AM,64 F,10 mph,0.0 in
2018-09-22,5:56 AM,65 F,16 mph,0.0 in
2018-09-22,6:56 AM,64 F,13 mph,0.0 in
2018-09-22,7:56 AM,65 F,20 mph,0.0 in
2018-09-22,8:56 AM,64 F,21 mph,0.0 in
2018-09-22,9:56 AM,61 F,18 mph,0.0 in
2018-09-22,10:56 AM,58 F,20 mph,0.0 in
2018-09-22,11:56 AM,55 F,16 mph,0.0 in
2018-09-22,12:56 PM,55 F,17 mph,0.0 in
2018-09-22,1:56 PM,55 F,12 mph,0.0 in
2018-09-22,2:56 PM,55 F,13 mph,0.0 in
2018-09-22,3:56 PM,55 F,7 mph,0.0 in
2018-09-22,4:56 PM,56 F,8 mph,0.0 in
2018-09-23,5:56 PM,56 F,9 mph,0.0 in
2018-09-23,6:56 PM,56 F,8 mph,0.0 in
2018-09-23,7:56 PM,55 F,6 mph,0.0 in
2018-09-23,8:56 PM,54 F,5 mph,0.0 in
2018-09-23,9:56 PM,53 F,5 mph,0.0 in
2018-09-23,10:56 PM,53 F,9 mph,0.0 in
2018-09-23,11:56 PM,54 F,7 mph,0.0 in
2018-09-23,12:56 AM,55 F,7 mph,0.0 in
2018-09-23,1:56 AM,58 F,9 mph,0.0 in
2018-09-23,2:56 AM,61 F,9 mph,0.0 in
2018-09-23,3:56 AM,64 F,13 mph,0.0 in
2018-09-23,4:56 AM,67 F,16 mph,0.0 in
2018-09-23,5:56 AM,67 F,16 mph,0.0 in
2018-09-23,6:56 AM,67 F,18 mph,0.0 in
2018-09-23,7:56 AM,65 F,16 mph,0.0 in
2018-09-23,8:56 AM,67 F,15 mph,0.0 in
2018-09-23,9:56 AM,65 F,17 mph,0.0 in
2018-09-23,10:56 AM,62 F,17 mph,0.0 in
2018-09-23,11:56 AM,58 F,13 mph,0.0 in
2018-09-23,12:56 PM,56 F,13 mph,0.0 in
2018-09-23,1:56 PM,55 F,12 mph,0.0 in
2018-09-23,2:56 PM,56 F,12 mph,0.0 in
2018-09-23,3:56 PM,56 F,9 mph,0.0 in
2018-09-23,4:56 PM,54 F,8 mph,0.0 in
2018-09-24,5:56 PM,53 F,8 mph,0.0 in
2018-09-24,6:56 PM,53 F,7 mph,0.0 in
2018-09-24,7:56 PM,50 F,7 mph,0.0 in
2018-09-24,8:56 PM,53 F,9 mph,0.0 in
2018-09-24,9:56 PM,50 F,6 mph,0.0 in
2018-09-24,10:56 PM,50 F,0 mph,0.0 in
2018-09-24,11:56 PM,51 F,5 mph,0.0 in
2018-09-24,12:56 AM,53 F,0 mph,0.0 in
2018-09-24,1:56 AM,58 F,0 mph,0.0 in
2018-09-24,2:56 AM,62 F,6 mph,0.0 in
2018-09-24,3:56 AM,65 F,6 mph,0.0 in
2018-09-24,4:56 AM,65 F,5 mph,0.0 in
2018-09-24,5:56 AM,67 F,7 mph,0.0 in
2018-09-24,6:56 AM,72 F,14 mph,0.0 in
2018-09-24,7:56 AM,70 F,18 mph,0.0 in
2018-09-24,8:56 AM,67 F,20 mph,0.0 in
2018-09-24,9:56 AM,63 F,20 mph,0.0 in
2018-09-24,10:56 AM,61 F,23 mph,0.0 in
2018-09-24,11:56 AM,58 F,17 mph,0.0 in
2018-09-24,12:56 PM,58 F,12 mph,0.0 in
2018-09-24,1:56 PM,57 F,12 mph,0.0 in
2018-09-24,2:56 PM,56 F,9 mph,0.0 in
2018-09-24,3:56 PM,56 F,6 mph,0.0 in
2018-09-24,4:56 PM,56 F,7 mph,0.0 in
2018-09-25,5:56 PM,56 F,7 mph,0.0 in
2018-09-25,6:56 PM,55 F,9 mph,0.0 in
2018-09-25,7:56 PM,53 F,9 mph,0.0 in
2018-09-25,8:56 PM,53 F,9 mph,0.0 in
2018-09-25,9:56 PM,53 F,8 mph,0.0 in
2018-09-25,10:56 PM,52 F,5 mph,0.0 in
2018-09-25,11:56 PM,55 F,6 mph,0.0 in
2018-09-25,12:56 AM,56 F,3 mph,0.0 in
2018-09-25,1:56 AM,55 F,0 mph,0.0 in
2018-09-25,2:56 AM,59 F,0 mph,0.0 in
2018-09-25,3:56 AM,62 F,3 mph,0.0 in
2018-09-25,4:56 AM,65 F,6 mph,0.0 in
2018-09-25,5:56 AM,67 F,15 mph,0.0 in
2018-09-25,6:56 AM,67 F,20 mph,0.0 in
2018-09-25,7:56 AM,67 F,20 mph,0.0 in
2018-09-25,8:56 AM,63 F,23 mph,0.0 in
2018-09-25,9:56 AM,61 F,22 mph,0.0 in
2018-09-25,10:56 AM,59 F,17 mph,0.0 in
2018-09-25,11:56 AM,56 F,15 mph,0.0 in
2018-09-25,12:56 PM,55 F,13 mph,0.0 in
2018-09-25,1:56 PM,56 F,12 mph,0.0 in
2018-09-25,2:56 PM,55 F,8 mph,0.0 in
2018-09-25,3:56 PM,54 F,9 mph,0.0 in
2018-09-25,4:56 PM,52 F,12 mph,0.0 in
2018-09-26,5:56 PM,54 F,9 mph,0.0 in
2018-09-26,6:56 PM,53 F,9 mph,0.0 in
2018-09-26,7:56 PM,53 F,9 mph,0.0 in
2018-09-26,8:56 PM,52 F,9 mph,0.0 in
2018-09-26,9:56 PM,52 F,10 mph,0.0 in
2018-09-26,10:56 PM,53 F,10 mph,0.0 in
2018-09-26,11:56 PM,52 F,9 mph,0.0 in
2018-09-26,12:56 AM,55 F,7 mph,0.0 in
2018-09-26,1:56 AM,55 F,0 mph,0.0 in
2018-09-26,2:56 AM,56 F,5 mph,0.0 in
2018-09-26,3:56 AM,61 F,5 mph,0.0 in
2018-09-26,4:56 AM,61 F,3 mph,0.0 in
2018-09-26,5:56 AM,66 F,6 mph,0.0 in
2018-09-26,6:56 AM,68 F,7 mph,0.0 in
2018-09-26,7:56 AM,67 F,15 mph,0.0 in
2018-09-26,8:56 AM,61 F,21 mph,0.0 in
2018-09-26,9:56 AM,62 F,21 mph,0.0 in
2018-09-26,10:56 AM,59 F,22 mph,0.0 in
2018-09-26,11:56 AM,55 F,18 mph,0.0 in
2018-09-26,12:56 PM,56 F,17 mph,0.0 in
2018-09-26,1:56 PM,55 F,13 mph,0.0 in
2018-09-26,2:56 PM,55 F,10 mph,0.0 in
2018-09-26,3:56 PM,55 F,9 mph,0.0 in
2018-09-26,4:56 PM,55 F,9 mph,0.0 in
2018-09-27,5:56 PM,53 F,8 mph,0.0 in
2018-09-27,6:56 PM,53 F,9 mph,0.0 in
2018-09-27,7:56 PM,53 F,10 mph,0.0 in
2018-09-27,8:56 PM,53 F,13 mph,0.0 in
2018-09-27,9:56 PM,54 F,14 mph,0.0 in
2018-09-27,10:56 PM,52 F,10 mph,0.0 in
2018-09-27,11:56 PM,52 F,8 mph,0.0 in
2018-09-27,12:56 AM,53 F,6 mph,0.0 in
2018-09-27,1:56 AM,54 F,6 mph,0.0 in
2018-09-27,2:56 AM,56 F,6 mph,0.0 in
2018-09-27,3:56 AM,61 F,8 mph,0.0 in
2018-09-27,4:56 AM,61 F,15 mph,0.0 in
2018-09-27,5:56 AM,63 F,18 mph,0.0 in
2018-09-27,6:56 AM,64 F,17 mph,0.0 in
2018-09-27,7:56 AM,63 F,18 mph,0.0 in
2018-09-27,8:56 AM,63 F,18 mph,0.0 in
2018-09-27,9:56 AM,58 F,20 mph,0.0 in
2018-09-27,10:56 AM,58 F,21 mph,0.0 in
2018-09-27,11:56 AM,58 F,18 mph,0.0 in
2018-09-27,12:56 PM,56 F,14 mph,0.0 in
2018-09-27,1:56 PM,55 F,12 mph,0.0 in
2018-09-27,2:56 PM,55 F,10 mph,0.0 in
2018-09-27,3:56 PM,56 F,9 mph,0.0 in
2018-09-27,4:56 PM,56 F,10 mph,0.0 in
2018-09-28,5:56 PM,55 F,9 mph,0.0 in
2018-09-28,6:56 PM,55 F,7 mph,0.0 in
2018-09-28,7:56 PM,54 F,6 mph,0.0 in
2018-09-28,8:56 PM,56 F,0 mph,0.0 in
2018-09-28,9:56 PM,56 F,5 mph,0.0 in
2018-09-28,10:56 PM,55 F,3 mph,0.0 in
2018-09-28,11:56 PM,56 F,6 mph,0.0 in
2018-09-28,12:56 AM,57 F,5 mph,0.0 in
2018-09-28,1:56 AM,59 F,3 mph,0.0 in
2018-09-28,2:56 AM,58 F,6 mph,0.0 in
2018-09-28,3:56 AM,61 F,13 mph,0.0 in
2018-09-28,4:56 AM,66 F,13 mph,0.0 in
2018-09-28,5:56 AM,67 F,16 mph,0.0 in
2018-09-28,6:56 AM,67 F,14 mph,0.0 in
2018-09-28,7:56 AM,67 F,18 mph,0.0 in
2018-09-28,8:56 AM,67 F,16 mph,0.0 in
2018-09-28,9:56 AM,65 F,16 mph,0.0 in
2018-09-28,10:56 AM,63 F,16 mph,0.0 in
2018-09-28,11:56 AM,61 F,12 mph,0.0 in
2018-09-28,12:56 PM,61 F,9 mph,0.0 in
2018-09-28,1:56 PM,61 F,8 mph,0.0 in
2018-09-28,2:56 PM,61 F,7 mph,0.0 in
2018-09-28,3:56 PM,61 F,5 mph,0.0 in
2018-09-28,4:56 PM,58 F,6 mph,0.0 in
2018-09-29,5:56 PM,58 F,5 mph,0.0 in
2018-09-29,6:56 PM,61 F,6 mph,0.0 in
2018-09-29,7:56 PM,59 F,6 mph,0.0 in
2018-09-29,8:56 PM,59 F,7 mph,0.0 in
2018-09-29,9:56 PM,59 F,6 mph,0.0 in
2018-09-29,10:56 PM,58 F,6 mph,0.0 in
2018-09-29,11:56 PM,59 F,10 mph,0.0 in
2018-09-29,12:56 AM,61 F,6 mph,0.0 in
2018-09-29,1:56 AM,63 F,6 mph,0.0 in
2018-09-29,2:56 AM,65 F,6 mph,0.0 in
2018-09-29,3:56 AM,67 F,7 mph,0.0 in
2018-09-29,4:56 AM,69 F,15 mph,0.0 in
2018-09-29,5:56 AM,68 F,13 mph,0.0 in
2018-09-29,6:56 AM,67 F,18 mph,0.0 in
2018-09-29,7:56 AM,67 F,13 mph,0.0 in
2018-09-29,8:56 AM,68 F,15 mph,0.0 in
2018-09-29,9:56 AM,68 F,10 mph,0.0 in
2018-09-29,10:56 AM,67 F,16 mph,0.0 in
2018-09-29,11:56 AM,66 F,8 mph,0.0 in
2018-09-29,12:56 PM,65 F,7 mph,0.0 in
2018-09-29,1:56 PM,63 F,9 mph,0.0 in
2018-09-29,2:56 PM,63 F,9 mph,0.0 in
2018-09-29,3:56 PM,62 F,7 mph,0.0 in
2018-09-29,4:56 PM,62 F,5 mph,0.0 in
2018-09-30,5:56 PM,64 F,13 mph,0.0 in
2018-09-30,6:56 PM,64 F,8 mph,0.0 in
2018-09-30,7:56 PM,62 F,7 mph,0.0 in
2018-09-30,8:56 PM,61 F,3 mph,0.0 in
2018-09-30,9:56 PM,61 F,0 mph,0.0 in
2018-09-30,10:56 PM,61 F,3 mph,0.0 in
2018-09-30,11:56 PM,61 F,3 mph,0.0 in
2018-09-30,12:56 AM,61 F,7 mph,0.0 in
2018-09-30,1:56 AM,61 F,7 mph,0.0 in
2018-09-30,2:56 AM,65 F,7 mph,0.0 in
2018-09-30,3:56 AM,67 F,6 mph,0.0 in
2018-09-30,4:56 AM,69 F,7 mph,0.0 in
2018-09-30,5:56 AM,71 F,7 mph,0.0 in
2018-09-30,6:56 AM,73 F,13 mph,0.0 in
2018-09-30,7:56 AM,68 F,15 mph,0.0 in
2018-09-30,8:56 AM,71 F,16 mph,0.0 in
2018-09-30,9:56 AM,67 F,12 mph,0.0 in
2018-09-30,10:56 AM,66 F,13 mph,0.0 in
2018-09-30,11:56 AM,64 F,12 mph,0.0 in
2018-09-30,12:56 PM,62 F,9 mph,0.0 in
2018-09-30,1:56 PM,61 F,9 mph,0.0 in
2018-09-30,2:56 PM,64 F,0 mph,0.0 in
2018-09-30,3:56 PM,64 F,7 mph,0.0 in
2018-09-30,4:56 PM,62 F,3 mph,0.0 in
